model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,mechanism_a,mechanism_b,cosine
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,prefix_injection,persona_roleplay,0.11170747876167297
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.26194244623184204
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,prefix_injection,payload_splitting,0.25620147585868835
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,prefix_injection,distractors_negated,0.20852023363113403
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.08273748308420181
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.4895021319389343
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,refusal_suppression,payload_splitting,0.45961716771125793
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,refusal_suppression,distractors_negated,0.425162672996521
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.04525534436106682
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,persona_roleplay,payload_splitting,0.08875948935747147
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,persona_roleplay,distractors_negated,0.12788110971450806
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.6527475118637085
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.3623867630958557
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,raw,payload_splitting,distractors_negated,0.3974374234676361
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.3737453818321228
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.23752672970294952
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.27154380083084106
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.25944241881370544
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.3079322278499603
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.26872381567955017
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4940139055252075
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.4623551368713379
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.5255064964294434
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.1076478511095047
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.1404346227645874
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.4058789014816284
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6537671685218811
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.36516210436820984
gemma-2-9b-it,36,37,0.8780487804878049,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.3911559283733368
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,prefix_injection,refusal_suppression,0.35593661665916443
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,prefix_injection,persona_roleplay,0.09853048622608185
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,prefix_injection,encoding_obfuscation,0.2881249189376831
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,prefix_injection,payload_splitting,0.2595049738883972
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,prefix_injection,distractors_negated,0.22028732299804688
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,refusal_suppression,persona_roleplay,0.0692693442106247
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,refusal_suppression,encoding_obfuscation,0.5151318311691284
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,refusal_suppression,payload_splitting,0.4757526218891144
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,refusal_suppression,distractors_negated,0.43824025988578796
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,persona_roleplay,encoding_obfuscation,0.045083172619342804
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,persona_roleplay,payload_splitting,0.08041113615036011
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,persona_roleplay,distractors_negated,0.11816837638616562
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,encoding_obfuscation,payload_splitting,0.6427813172340393
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,encoding_obfuscation,distractors_negated,0.35200169682502747
gemma-2-9b-it,37,38,0.9024390243902439,mean,raw,payload_splitting,distractors_negated,0.38792845606803894
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.403400182723999
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.228373184800148
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.29857388138771057
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,prefix_injection,payload_splitting,0.266063392162323
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,prefix_injection,distractors_negated,0.31622591614723206
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.2463674247264862
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.518807590007782
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.47874879837036133
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.5278760194778442
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.10934306681156158
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.1354321390390396
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3904959559440613
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6434643864631653
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.3589624762535095
gemma-2-9b-it,37,38,0.9024390243902439,mean,placebo_calibrated,payload_splitting,distractors_negated,0.3858492374420166
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,prefix_injection,refusal_suppression,0.34857380390167236
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,prefix_injection,persona_roleplay,0.10733439028263092
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,prefix_injection,encoding_obfuscation,0.2953236997127533
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,prefix_injection,payload_splitting,0.2635703682899475
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,prefix_injection,distractors_negated,0.21794341504573822
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,refusal_suppression,persona_roleplay,0.09016288071870804
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,refusal_suppression,encoding_obfuscation,0.4886690378189087
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,refusal_suppression,payload_splitting,0.4495851397514343
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,refusal_suppression,distractors_negated,0.42806851863861084
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,persona_roleplay,encoding_obfuscation,0.05786912143230438
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,persona_roleplay,payload_splitting,0.0917103961110115
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,persona_roleplay,distractors_negated,0.1229548454284668
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,encoding_obfuscation,payload_splitting,0.6454577445983887
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,encoding_obfuscation,distractors_negated,0.353437215089798
gemma-2-9b-it,37,38,0.9024390243902439,median,raw,payload_splitting,distractors_negated,0.3885352313518524
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,prefix_injection,refusal_suppression,0.3958635628223419
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,prefix_injection,persona_roleplay,0.23134492337703705
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.29974856972694397
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,prefix_injection,payload_splitting,0.2664118707180023
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,prefix_injection,distractors_negated,0.3120993971824646
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.2627480924129486
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4922225773334503
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,refusal_suppression,payload_splitting,0.45104196667671204
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,refusal_suppression,distractors_negated,0.5170835256576538
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.11174172163009644
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,persona_roleplay,payload_splitting,0.13936033844947815
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,persona_roleplay,distractors_negated,0.3987809121608734
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6463327407836914
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.3506644070148468
gemma-2-9b-it,37,38,0.9024390243902439,median,placebo_calibrated,payload_splitting,distractors_negated,0.37590813636779785
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,prefix_injection,refusal_suppression,0.3541255593299866
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,prefix_injection,persona_roleplay,0.10439002513885498
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.29232221841812134
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,prefix_injection,payload_splitting,0.26308074593544006
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,prefix_injection,distractors_negated,0.2192625254392624
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.08146883547306061
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.502750039100647
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,refusal_suppression,payload_splitting,0.46325626969337463
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,refusal_suppression,distractors_negated,0.43152037262916565
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.05268784612417221
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,persona_roleplay,payload_splitting,0.08792436867952347
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,persona_roleplay,distractors_negated,0.12161160260438919
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.6448135375976562
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.351052463054657
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,raw,payload_splitting,distractors_negated,0.3866758942604065
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.39973995089530945
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.22994263470172882
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.2996578514575958
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.26602038741111755
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.3117136061191559
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.25466546416282654
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.5054749250411987
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.46491360664367676
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.5189406275749207
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.11041245609521866
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.13749484717845917
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3952115476131439
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6447685956954956
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.35149475932121277
gemma-2-9b-it,37,38,0.9024390243902439,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.37862327694892883
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,prefix_injection,refusal_suppression,0.3307831585407257
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,prefix_injection,persona_roleplay,0.08084431290626526
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,prefix_injection,encoding_obfuscation,0.2899235486984253
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,prefix_injection,payload_splitting,0.261352002620697
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,prefix_injection,distractors_negated,0.22868800163269043
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,refusal_suppression,persona_roleplay,0.07177264988422394
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,refusal_suppression,encoding_obfuscation,0.5195310115814209
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,refusal_suppression,payload_splitting,0.49706628918647766
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,refusal_suppression,distractors_negated,0.46552833914756775
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,persona_roleplay,encoding_obfuscation,0.04033329337835312
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,persona_roleplay,payload_splitting,0.08943480998277664
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,persona_roleplay,distractors_negated,0.12078182399272919
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,encoding_obfuscation,payload_splitting,0.6372026205062866
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,encoding_obfuscation,distractors_negated,0.3494584858417511
gemma-2-9b-it,38,39,0.926829268292683,mean,raw,payload_splitting,distractors_negated,0.38929805159568787
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.3796125650405884
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2147233933210373
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.30320143699645996
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,prefix_injection,payload_splitting,0.2661271393299103
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,prefix_injection,distractors_negated,0.3254939317703247
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.23414219915866852
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.5233731269836426
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.49317649006843567
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.5402176380157471
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.10404965281486511
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.13237044215202332
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3835296928882599
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6367772221565247
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.35672658681869507
gemma-2-9b-it,38,39,0.926829268292683,mean,placebo_calibrated,payload_splitting,distractors_negated,0.37770190834999084
gemma-2-9b-it,38,39,0.926829268292683,median,raw,prefix_injection,refusal_suppression,0.32495638728141785
gemma-2-9b-it,38,39,0.926829268292683,median,raw,prefix_injection,persona_roleplay,0.09131241589784622
gemma-2-9b-it,38,39,0.926829268292683,median,raw,prefix_injection,encoding_obfuscation,0.2973688840866089
gemma-2-9b-it,38,39,0.926829268292683,median,raw,prefix_injection,payload_splitting,0.2669748067855835
gemma-2-9b-it,38,39,0.926829268292683,median,raw,prefix_injection,distractors_negated,0.22923949360847473
gemma-2-9b-it,38,39,0.926829268292683,median,raw,refusal_suppression,persona_roleplay,0.09059145301580429
gemma-2-9b-it,38,39,0.926829268292683,median,raw,refusal_suppression,encoding_obfuscation,0.49275118112564087
gemma-2-9b-it,38,39,0.926829268292683,median,raw,refusal_suppression,payload_splitting,0.4707731008529663
gemma-2-9b-it,38,39,0.926829268292683,median,raw,refusal_suppression,distractors_negated,0.4538463354110718
gemma-2-9b-it,38,39,0.926829268292683,median,raw,persona_roleplay,encoding_obfuscation,0.05023568123579025
gemma-2-9b-it,38,39,0.926829268292683,median,raw,persona_roleplay,payload_splitting,0.09966450929641724
gemma-2-9b-it,38,39,0.926829268292683,median,raw,persona_roleplay,distractors_negated,0.1256462186574936
gemma-2-9b-it,38,39,0.926829268292683,median,raw,encoding_obfuscation,payload_splitting,0.6411388516426086
gemma-2-9b-it,38,39,0.926829268292683,median,raw,encoding_obfuscation,distractors_negated,0.34740427136421204
gemma-2-9b-it,38,39,0.926829268292683,median,raw,payload_splitting,distractors_negated,0.3861663341522217
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,prefix_injection,refusal_suppression,0.3726115822792053
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,prefix_injection,persona_roleplay,0.22081106901168823
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.3055346608161926
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,prefix_injection,payload_splitting,0.26650068163871765
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,prefix_injection,distractors_negated,0.32097363471984863
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.25104010105133057
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4981127381324768
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,refusal_suppression,payload_splitting,0.4673568606376648
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,refusal_suppression,distractors_negated,0.5297431945800781
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.10663747787475586
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,persona_roleplay,payload_splitting,0.13566260039806366
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,persona_roleplay,distractors_negated,0.39016205072402954
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6385607719421387
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.34941864013671875
gemma-2-9b-it,38,39,0.926829268292683,median,placebo_calibrated,payload_splitting,distractors_negated,0.3699474334716797
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,prefix_injection,refusal_suppression,0.3290042579174042
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,prefix_injection,persona_roleplay,0.08719709515571594
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.2939164638519287
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,prefix_injection,payload_splitting,0.26454442739486694
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,prefix_injection,distractors_negated,0.22815409302711487
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.08362548053264618
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.5073019862174988
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,refusal_suppression,payload_splitting,0.4847795069217682
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,refusal_suppression,distractors_negated,0.4591362774372101
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.047087378799915314
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,persona_roleplay,payload_splitting,0.09602707624435425
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,persona_roleplay,distractors_negated,0.12421630322933197
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.6393420100212097
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.34742602705955505
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,raw,payload_splitting,distractors_negated,0.38733434677124023
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.37675052881240845
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2177688479423523
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.30452656745910645
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.26645782589912415
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.32203271985054016
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.24261519312858582
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.5104281902313232
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.4799184799194336
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.532049298286438
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.10515972226858139
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.13408836722373962
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3885238468647003
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6381726264953613
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.34942516684532166
gemma-2-9b-it,38,39,0.926829268292683,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.37060144543647766
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,prefix_injection,refusal_suppression,0.3105796277523041
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,prefix_injection,persona_roleplay,0.06796076893806458
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,prefix_injection,encoding_obfuscation,0.2824455797672272
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,prefix_injection,payload_splitting,0.2499578595161438
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,prefix_injection,distractors_negated,0.2218237817287445
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,refusal_suppression,persona_roleplay,0.08235761523246765
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,refusal_suppression,encoding_obfuscation,0.4969252943992615
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,refusal_suppression,payload_splitting,0.48375752568244934
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,refusal_suppression,distractors_negated,0.44829946756362915
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,persona_roleplay,encoding_obfuscation,0.05354098230600357
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,persona_roleplay,payload_splitting,0.10303487628698349
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,persona_roleplay,distractors_negated,0.12906667590141296
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,encoding_obfuscation,payload_splitting,0.6331970691680908
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,encoding_obfuscation,distractors_negated,0.3199673593044281
gemma-2-9b-it,39,40,0.9512195121951219,mean,raw,payload_splitting,distractors_negated,0.37053751945495605
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.36097919940948486
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2144564986228943
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.293670654296875
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,prefix_injection,payload_splitting,0.2523173987865448
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,prefix_injection,distractors_negated,0.3293195366859436
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.22680538892745972
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4972116947174072
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.4741417467594147
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.5135475993156433
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.10594122111797333
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.13375166058540344
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3841502368450165
gemma-2-9b-it,39,40,0.9512195121951219,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.6302192211151123
